id,created,superceded_id,valid,size,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position,ctr_pt_position,post_pt_to_soma_distance_nm,post_pt_location,post_pt_label,pre_pt_to_soma_distance_nm,pre_pt_location,pre_pt_label
48405543,2025-08-13 15:56:02.393871+00:00,,t,306,80018539259427462,720575941145831749,80018539259421414,720575941086890090,[147288. 163134.   1367.],[147334. 163132.   1368.],[147320. 163148.   1368.],81525.48475896331,B1B2B3D4B5B6A7B8,dendrite,,,
53093549,2025-08-13 15:56:02.393871+00:00,,t,329,80511464603293732,720575941077801873,80511464603318385,720575941086890090,[153864. 168470.   2470.],[153856. 168516.   2472.],[153872. 168500.   2472.],156249.56494078602,B1B2B3D4B5B6A7D8A9A10A11,dendrite,,,
46266980,2025-08-13 15:56:02.393871+00:00,,t,561,79948377009628532,720575941092576579,79948377009636787,720575941086890090,[145464. 165830.   2080.],[145444. 165802.   2083.],[145464. 165812.   2081.],87509.89419815292,B1B2B3D4B5B6B7,dendrite,,,
41690498,2025-08-13 15:56:02.393871+00:00,,t,443,79525202136241708,720575941101999840,79525202136241906,720575941086890090,[140124. 151882.   1462.],[140078. 151886.   1461.],[140102. 151884.   1460.],64475.38466594501,A1B2,axon,,,
64940542,2025-08-13 15:56:02.393871+00:00,,t,879,81426258009135177,720575941061826218,81426258009147616,720575941086890090,[167770. 168466.   1933.],[167788. 168496.   1936.],[167790. 168488.   1932.],244591.6510384862,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
62770310,2025-08-13 15:56:02.393871+00:00,,t,1453,81285589978313150,720575941090581820,81285589978289713,720575941086890090,[164946. 169636.   3294.],[164930. 169604.   3291.],[164966. 169608.   3288.],257584.38327349848,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
47457062,2025-08-13 15:56:02.393871+00:00,,t,1743,80018539393911823,720575941075121553,80018539393888294,720575941086890090,[146574. 163520.   1646.],[146574. 163556.   1642.],[146594. 163552.   1645.],65920.13230787091,B1B2B3D4B5B6A7B8,dendrite,,,
55000243,2025-08-13 15:56:02.393871+00:00,,t,160,80582108493710451,720575941113693614,80582108493734193,720575941086890090,[155278. 171812.   2943.],[155262. 171798.   2950.],[155278. 171788.   2946.],191430.03012802158,B1B2B3D4B5B6A7D8A9A10A11B12B13,dendrite,,,
41621644,2025-08-13 15:56:02.393871+00:00,,t,5,79525546069070818,720575941064795209,79525546069073530,720575941086890090,[139482. 156748.   2020.],[139490. 156718.   2021.],[139484. 156728.   2018.],54842.02802146547,B1B2A3C4A5,dendrite,,,
44443017,2025-08-13 15:56:02.393871+00:00,,t,6,79807020710198861,720575941105877321,79807020710149158,720575941086890090,[143500. 157026.   1410.],[143498. 157036.   1402.],[143498. 157020.   1406.],6822.518779746963,A1,soma,,,
45336835,2025-08-13 15:56:02.393871+00:00,,t,168,79807089698506694,720575941070132297,79877458442612444,720575941086890090,[144376. 157596.   1983.],[144390. 157578.   1976.],[144380. 157598.   1978.],34980.834988720206,B1A2A3C4,dendrite,,,
47311726,2025-08-13 15:56:02.393871+00:00,,t,102,80018815077106872,720575941085244483,80018815077055413,720575941086890090,[146798. 167044.   3165.],[146768. 167050.   3163.],[146786. 167050.   3163.],149107.21760565686,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
47170080,2025-08-13 15:56:02.393871+00:00,,t,19,79947827052408138,720575941131269321,79947827052378473,720575941086890090,[146304. 157894.   1663.],[146306. 157878.   1656.],[146300. 157900.   1659.],37815.998357590506,B1A2C3B4,dendrite,,,
42645437,2025-08-13 15:56:02.393871+00:00,,t,192,79595914813391990,720575941064795209,79595914813374633,720575941086890090,[141202. 156762.   2073.],[141226. 156778.   2067.],[141214. 156780.   2069.],52924.35467611489,B1B2A3A4A5B6,dendrite,,,
45363494,2025-08-13 15:56:02.393871+00:00,,t,244,79807570935921690,720575941105991022,79807570935930321,720575941086890090,[143802. 165424.   2300.],[143824. 165426.   2307.],[143858. 165428.   2303.],96535.40281335449,B1B2B3B4B5,dendrite,,,
47508510,2025-08-13 15:56:02.393871+00:00,,t,61,80018814338943201,720575941083494979,80018814338928452,720575941086890090,[146574. 167234.   1778.],[146564. 167208.   1774.],[146562. 167226.   1776.],93022.3532994546,B1B2B3D4B5B6A7D8B9B10,dendrite,,,
43541323,2025-08-13 15:56:02.393871+00:00,,t,50,79666283557729153,720575941064795209,79666283557698257,720575941086890090,[141458. 157124.   2109.],[141468. 157114.   2102.],[141472. 157120.   2105.],53876.26937392959,B1B2A3A4A5B6,dendrite,,,
49411533,2025-08-13 15:56:02.393871+00:00,,t,128,80160170503679425,720575941154764101,80160170503730829,720575941086890090,[149198. 176216.   2114.],[149208. 176226.   2120.],[149208. 176210.   2117.],180166.41972157618,B1B2B3D4B5B6A7D8B9A10A11B12A13A14,dendrite,,,
43590191,2025-08-13 15:56:02.393871+00:00,,t,66,79666420795276680,720575941064048994,79666420795384503,720575941086890090,[141954. 159202.   1697.],[141968. 159230.   1697.],[141958. 159222.   1698.],24035.95290595916,B1B2C3,dendrite,,,
47328724,2025-08-13 15:56:02.393871+00:00,,t,112,80018814875946415,720575941113214448,80018814875949249,720575941086890090,[146440. 166778.   2859.],[146480. 166800.   2861.],[146464. 166798.   2860.],135712.08196200978,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
54882356,2025-08-13 15:56:02.393871+00:00,,t,73,80652270945309283,720575941225407918,80652270945279252,720575941086890090,[156024. 169356.   2696.],[156004. 169376.   2691.],[156026. 169380.   2692.],177414.03668735878,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
45528241,2025-08-13 15:56:02.393871+00:00,,t,80,79877458509207692,720575941111909215,79877458509341964,720575941086890090,[144460. 158026.   1984.],[144440. 157994.   1988.],[144466. 158006.   1987.],35686.713066778495,B1A2A3C4,dendrite,,,
39168635,2025-08-13 15:56:02.393871+00:00,,t,88,79244139745038232,720575941162246348,79244139745138217,720575941086890090,[136074. 157860.   1980.],[136076. 157818.   1976.],[136090. 157844.   1979.],73389.7560140149,B1B2A3C4B5,dendrite,,,
46294525,2025-08-13 15:56:02.393871+00:00,,t,92,79948582832359615,720575941087422623,79878214088117234,720575941086890090,[145408. 169400.   1435.],[145376. 169394.   1435.],[145396. 169388.   1434.],118276.40070793674,B1B2B3D4B5B6A7D8B9B10,dendrite,,,
50342661,2025-08-13 15:56:02.393871+00:00,,t,120,80229439333744654,720575941118798280,80229439333786316,720575941086890090,[149836. 159898.   1444.],[149798. 159874.   1447.],[149814. 159882.   1445.],69206.05021387954,B1A2C3B4B5,dendrite,,,
50131125,2025-08-13 15:56:02.393871+00:00,,t,135,80159483241981103,720575941112535227,80159483241719714,720575941086890090,[149460. 165918.   2005.],[149440. 165942.   1998.],[149450. 165936.   2001.],97253.69539227735,B1B2B3D4B5B6A7D8A9A10,dendrite,,,
46280137,2025-08-13 15:56:02.393871+00:00,,t,142,79878008332317837,720575941153226629,79878008332331225,720575941086890090,[145190. 165966.   2137.],[145234. 165950.   2139.],[145218. 165962.   2139.],90585.55724046858,B1B2B3D4B5B6B7,dendrite,,,
40129473,2025-08-13 15:56:02.393871+00:00,,t,163,79314852556435365,720575941102050884,79314852556278607,720575941086890090,[136892. 163364.   2874.],[136926. 163384.   2868.],[136912. 163370.   2869.],104657.20265731793,B1B2C3B4,dendrite,,,
41511629,2025-08-13 15:56:02.393871+00:00,,t,172,79525064965555148,720575941105015938,79525064965447642,720575941086890090,[139778. 149720.   1869.],[139790. 149686.   1867.],[139786. 149706.   1869.],92019.10700912966,B1A2A3A4B5,dendrite,,,
43456786,2025-08-13 15:56:02.393871+00:00,,t,207,79666283289042311,720575941063763810,79666283289022720,720575941086890090,[142300. 156540.   1520.],[142308. 156572.   1516.],[142310. 156554.   1518.],21336.629457748604,A1B2,axon,,,
46414841,2025-08-13 15:56:02.393871+00:00,,t,213,79948033210782422,720575941036378878,79948033210791589,720575941086890090,[145766. 161352.   1651.],[145784. 161358.   1655.],[145782. 161348.   1653.],49713.844858747034,B1B2B3D4A5,dendrite,,,
41511689,2025-08-13 15:56:02.393871+00:00,,t,213,79525064965655126,720575941105015938,79525064965652227,720575941086890090,[139916. 149800.   1890.],[139940. 149782.   1890.],[139932. 149802.   1892.],92005.38895289836,B1A2A3A4B5,dendrite,,,
46233518,2025-08-13 15:56:02.393871+00:00,,t,223,79877320734816514,720575940383352167,79877320734838686,720575941086890090,[144826. 156104.   1406.],[144870. 156106.   1411.],[144854. 156106.   1409.],20166.266627594454,A1A2,dendrite,,,
42696958,2025-08-13 15:56:02.393871+00:00,,t,547,79595846093935338,720575941162256332,79595846093917849,720575941086890090,[140996. 155438.   2078.],[141018. 155482.   2076.],[141024. 155450.   2077.],52819.662724142305,B1A2A3A4A5,dendrite,,,
47324095,2025-08-13 15:56:02.393871+00:00,,t,231,80018745686559053,720575941082047043,80018745686508966,720575941086890090,[146728. 166438.   1903.],[146766. 166454.   1902.],[146754. 166438.   1902.],87493.51051116938,B1B2B3D4B5B6A7D8B9,dendrite,,,
55013958,2025-08-13 15:56:02.393871+00:00,,t,231,80652683731791209,720575941053083078,80652683731811726,720575941086890090,[155662. 174854.   3564.],[155696. 174886.   3568.],[155692. 174870.   3567.],234835.49819717504,B1B2B3D4B5B6A7D8A9A10A11B12B13,dendrite,,,
49433890,2025-08-13 15:56:02.393871+00:00,,t,260,80160101717298360,720575941080639377,80160101717327798,720575941086890090,[148526. 175420.   2044.],[148494. 175398.   2046.],[148520. 175416.   2046.],172276.56116240384,B1B2B3D4B5B6A7D8B9A10A11B12A13,dendrite,,,
59886532,2025-08-13 15:56:02.393871+00:00,,t,279,81004457994975337,720575941094554770,81004457995003859,720575941086890090,[161442. 174776.   2142.],[161430. 174818.   2144.],[161438. 174802.   2143.],225850.4456963172,B1B2B3D4B5B6A7D8A9A10B11B12A13,dendrite,,,
48309092,2025-08-13 15:56:02.393871+00:00,,t,557,80089251802542826,720575941053632792,80089320522022099,720575941086890090,[147606. 168668.   1767.],[147606. 168718.   1767.],[147614. 168692.   1767.],104717.08793819725,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
51288399,2025-08-13 15:56:02.393871+00:00,,t,328,80300976778822374,720575940420490384,80300976778835884,720575941086890090,[151484. 177500.   2287.],[151438. 177518.   2288.],[151468. 177520.   2290.],208496.25619103585,B1B2B3D4B5B6A7D8B9A10A11A12A13,dendrite,,,
49291170,2025-08-13 15:56:02.393871+00:00,,t,337,80089870143742335,720575941004055969,80089870143747957,720575941086890090,[148408. 177208.   1558.],[148440. 177192.   1562.],[148432. 177200.   1560.],173862.2605038525,B1B2B3D4B5B6A7D8B9A10A11B12B13A14,dendrite,,,
36332026,2025-08-13 15:56:02.393871+00:00,,t,360,79103471043023282,720575941074863232,79103471043007760,720575941086890090,[133270. 159232.   2030.],[133276. 159272.   2029.],[133262. 159250.   2030.],101132.25790423834,B1B2A3C4B5,dendrite,,,
47324118,2025-08-13 15:56:02.393871+00:00,,t,370,80018814405975933,720575941150167109,80018814405989619,720575941086890090,[146802. 166996.   1889.],[146804. 166970.   1895.],[146808. 166990.   1892.],90521.86278234291,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
47470306,2025-08-13 15:56:02.393871+00:00,,t,429,79947620826825783,720575941152335775,79947620826840930,720575941086890090,[146056. 154732.   1533.],[146034. 154742.   1539.],[146054. 154746.   1536.],36182.92001344641,A1A2A3,dendrite,,,
49312789,2025-08-13 15:56:02.393871+00:00,,t,683,80159826570936621,720575941119901870,80159826570788739,720575941086890090,[149276. 171460.   1491.],[149254. 171488.   1486.],[149274. 171478.   1487.],134325.59081753186,B1B2B3D4B5B6A7D8B9A10A11A12,dendrite,,,
50464055,2025-08-13 15:56:02.393871+00:00,,t,688,80230470595643717,720575941075635971,80230470595626011,720575941086890090,[150416. 175662.   2273.],[150418. 175628.   2271.],[150422. 175648.   2269.],192261.38462755032,B1B2B3D4B5B6A7D8B9A10A11A12A13,dendrite,,,
49138513,2025-08-13 15:56:02.393871+00:00,,t,963,80159001937227488,720575941117147084,80159001937238810,720575941086890090,[148510. 159052.   1515.],[148500. 159012.   1519.],[148524. 159020.   1518.],55409.51466737702,B1A2C3B4B5,dendrite,,,
43560868,2025-08-13 15:56:02.393871+00:00,,t,1125,79666214837854455,720575941110872159,79666214837881632,720575941086890090,[141490. 155550.   1993.],[141482. 155590.   1994.],[141514. 155568.   1997.],49036.15011995309,B1A2A3A4A5,dendrite,,,
44428921,2025-08-13 15:56:02.393871+00:00,,t,5,79807158216345400,720575941172980967,79807158216339378,720575941086890090,[143368. 158876.   1518.],[143394. 158850.   1512.],[143384. 158868.   1515.],16385.62832854037,B1B2B3,dendrite,,,
50231074,2025-08-13 15:56:02.393871+00:00,,t,133,80230401876307831,720575941121324974,80230401876334390,720575941086890090,[150362. 174570.   2326.],[150330. 174552.   2331.],[150354. 174538.   2327.],184674.0322077901,B1B2B3D4B5B6A7D8B9A10A11A12B13,dendrite,,,
44376252,2025-08-13 15:56:02.393871+00:00,,t,678,79736652234477236,720575941149952460,79736652234443853,720575941086890090,[142982. 156504.   1877.],[142972. 156542.   1874.],[142948. 156502.   1870.],31361.854307959773,B1A2A3A4,dendrite,,,
55040034,2025-08-13 15:56:02.393871+00:00,,t,87,80582177414575262,720575941150144115,80582177414532931,720575941086890090,[155502. 173776.   3331.],[155514. 173814.   3329.],[155492. 173802.   3335.],221012.4382259323,B1B2B3D4B5B6A7D8A9A10A11B12B13,dendrite,,,
46348941,2025-08-13 15:56:02.393871+00:00,,t,79,79877458308169735,720575941083674185,79877458308213370,720575941086890090,[145260. 157738.   1664.],[145252. 157712.   1661.],[145264. 157742.   1662.],27252.41924505641,B1A2C3B4,dendrite,,,
48308895,2025-08-13 15:56:02.393871+00:00,,t,1229,80018951777740486,720575941119364296,80018951777785707,720575941086890090,[147308. 168972.   1737.],[147324. 168952.   1742.],[147284. 168974.   1744.],104952.47331363717,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
54893495,2025-08-13 15:56:02.393871+00:00,,t,121,80652270945123987,720575941047971091,80652270945156402,720575941086890090,[155792. 169552.   2640.],[155804. 169556.   2647.],[155810. 169542.   2644.],176211.2316474006,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
49069767,2025-08-13 15:56:02.393871+00:00,,t,82,80158452315829490,720575941102120591,80158452315812818,720575941086890090,[149362. 151020.   1835.],[149352. 150988.   1827.],[149376. 151002.   1830.],78541.44236902679,A1A2A3B4,dendrite,,,
49361919,2025-08-13 15:56:02.393871+00:00,,t,35,80160032930722727,720575941105125791,80160032930689988,720575941086890090,[148608. 174024.   1897.],[148638. 174014.   1893.],[148626. 174022.   1895.],157741.18489056942,B1B2B3D4B5B6A7D8B9A10A11B12A13,dendrite,,,
47456615,2025-08-13 15:56:02.393871+00:00,,t,22,80018883058759365,720575941124833354,80018883058635812,720575941086890090,[147032. 168188.   1854.],[147040. 168204.   1847.],[147038. 168202.   1850.],99523.65382924187,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
45497966,2025-08-13 15:56:02.393871+00:00,,t,97,79878077052045837,720575941162221772,79878077052133771,720575941086890090,[144698. 167132.   2228.],[144744. 167116.   2231.],[144726. 167122.   2228.],101798.9799552318,B1B2B3D4B5B6B7,dendrite,,,
47230443,2025-08-13 15:56:02.393871+00:00,,t,23,79948239436278034,720575941145921157,80018608180419725,720575941086890090,[146412. 164068.   1762.],[146466. 164084.   1760.],[146442. 164072.   1761.],65430.982843900165,B1B2B3D4B5B6A7D8,dendrite,,,
48195535,2025-08-13 15:56:02.393871+00:00,,t,123,80088770564862688,720575941036352254,80088770564846033,720575941086890090,[147474. 161440.   1432.],[147520. 161442.   1433.],[147504. 161440.   1432.],65901.42603289089,B1B2B3D4A5,dendrite,,,
46348984,2025-08-13 15:56:02.393871+00:00,,t,82,79877458308169735,720575941083674185,79877458308216471,720575941086890090,[145324. 157776.   1657.],[145326. 157754.   1656.],[145350. 157768.   1656.],28002.360185627913,B1A2C3B4,dendrite,,,
46383911,2025-08-13 15:56:02.393871+00:00,,t,39,79877389655743960,720575941083674185,79877389655761510,720575941086890090,[144860. 157278.   1765.],[144860. 157312.   1767.],[144868. 157288.   1765.],24263.337024060842,B1A2C3A4,dendrite,,,
48457761,2025-08-13 15:56:02.393871+00:00,,t,132,80018539528211883,720575941070035089,80018539528211146,720575941086890090,[147206. 163542.   1935.],[147220. 163504.   1941.],[147208. 163524.   1939.],75902.28480450432,B1B2B3D4B5B6A7A8,dendrite,,,
42556575,2025-08-13 15:56:02.393871+00:00,,t,96,79595983331624711,720575941057620296,79595983331603090,720575941086890090,[140566. 158070.   1700.],[140616. 158058.   1701.],[140596. 158068.   1699.],32970.321434681835,B1B2A3C4,dendrite,,,
49411399,2025-08-13 15:56:02.393871+00:00,,t,109,80160101717584683,720575941080681873,80160101717584539,720575941086890090,[148970. 175744.   2108.],[148932. 175748.   2106.],[148950. 175738.   2106.],176550.8595806179,B1B2B3D4B5B6A7D8B9A10A11B12A13,dendrite,,,
38947520,2025-08-13 15:56:02.393871+00:00,,t,145,79244621318245721,720575940495828547,79244621318207821,720575941086890090,[135980. 164710.   2999.],[136010. 164748.   3001.],[136002. 164734.   3000.],118888.72227272236,B1B2C3B4,dendrite,,,
43445506,2025-08-13 15:56:02.393871+00:00,,t,157,79666352008728537,720575941110234468,79666352008689599,720575941086890090,[141814. 158016.   1583.],[141778. 158030.   1577.],[141788. 158046.   1584.],22367.522288349875,B1B2A3,dendrite,,,
53068641,2025-08-13 15:56:02.393871+00:00,,t,159,80441095792201484,720575941098125150,80441095792103467,720575941086890090,[153212. 168474.   2349.],[153228. 168436.   2350.],[153224. 168454.   2351.],149078.9973968115,B1B2B3D4B5B6A7D8A9A10A11,dendrite,,,
52014428,2025-08-13 15:56:02.393871+00:00,,t,191,80369902346781760,720575941036918270,80369902346645004,720575941086890090,[152132. 156112.   2133.],[152178. 156114.   2134.],[152160. 156116.   2134.],95020.99482886355,A1A2B3,dendrite,,,
64757626,2025-08-13 15:56:02.393871+00:00,,t,197,81426258009270111,720575941062650794,81426258009433197,720575941086890090,[167204. 168462.   1973.],[167184. 168502.   1978.],[167206. 168482.   1974.],238817.64755435128,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
53868199,2025-08-13 15:56:02.393871+00:00,,t,211,80510708554769584,720575941121699202,80510708554799291,720575941086890090,[154598. 157040.   2192.],[154598. 157010.   2198.],[154604. 157024.   2195.],112677.31654043563,B1A2C3B4A5,dendrite,,,
47341601,2025-08-13 15:56:02.393871+00:00,,t,214,79948239369394105,720575941145921157,79948239369401000,720575941086890090,[146316. 163826.   1708.],[146278. 163800.   1710.],[146296. 163814.   1709.],62146.82693464713,B1B2B3D4B5B6,dendrite,,,
51093595,2025-08-13 15:56:02.393871+00:00,,t,251,80300289449815082,720575941071891345,80300289449812362,720575941086890090,[150816. 166784.   2023.],[150860. 166790.   2022.],[150846. 166800.   2024.],108896.31737620868,B1B2B3D4B5B6A7D8A9A10,dendrite,,,
